STM32_DATETIME,Accelerometer z-axis/ms^-2
2023-08-07 10:53:47.587204,2.4610790540074174
2023-08-07 10:53:47.618174,2.4611118651761847
2023-08-07 10:53:47.649206,2.4611739720313515
2023-08-07 10:53:47.680231,2.4610802258348734
2023-08-07 10:53:47.711201,2.4612313915766943
2023-08-07 10:53:47.742202,2.4611212397958324
2023-08-07 10:53:47.773200,2.4611142088310967
2023-08-07 10:53:47.804200,2.4611376453802163
2023-08-07 10:53:47.835207,2.461117724313465
2023-08-07 10:53:47.866199,2.461143504517496
2023-08-07 10:53:47.897215,2.4611739720313515
2023-08-07 10:53:47.928199,2.461117724313465
2023-08-07 10:53:47.959199,2.4611692847215276
2023-08-07 10:53:47.990197,2.4610228062895305
2023-08-07 10:53:48.021198,2.4614657570678897
2023-08-07 10:53:48.052197,2.461387244628339
2023-08-07 10:53:48.083199,2.4605599344444196
2023-08-07 10:53:48.114125,2.4612419380237984
2023-08-07 10:53:48.145191,2.461271233710198
2023-08-07 10:53:48.176196,2.4611317862429365
2023-08-07 10:53:48.207193,2.4616368438764624
2023-08-07 10:53:48.238196,2.4612454535061663
2023-08-07 10:53:48.269193,2.4605271232756523
2023-08-07 10:53:48.300192,2.4607767225237756
2023-08-07 10:53:48.331137,2.4615372385427046
2023-08-07 10:53:48.362167,2.4606337595741463
2023-08-07 10:53:48.393192,2.4606079793701148
2023-08-07 10:53:48.424190,2.461345058839924
2023-08-07 10:53:48.455189,2.4610263217718984
2023-08-07 10:53:48.486190,2.4608118773474543
2023-08-07 10:53:48.517206,2.4610403837013703
2023-08-07 10:53:48.548193,2.46136380807922
2023-08-07 10:53:48.579190,2.4604802501774135
2023-08-07 10:53:48.610186,2.4612278760943265
2023-08-07 10:53:48.641193,2.461476303514994
2023-08-07 10:53:48.672191,2.4609806205011155
2023-08-07 10:53:48.703187,2.4609091390263007
2023-08-07 10:53:48.734188,2.461452866965874
2023-08-07 10:53:48.765185,2.461355605287028
2023-08-07 10:53:48.796185,2.4609618712618198
2023-08-07 10:53:48.827193,2.461445836001138
2023-08-07 10:53:48.858184,2.461217329647223
2023-08-07 10:53:48.889184,2.461109521521273
2023-08-07 10:53:48.920184,2.4610743666975936
2023-08-07 10:53:48.951184,2.461266546400374
2023-08-07 10:53:48.982183,2.461066163905402
2023-08-07 10:53:49.013182,2.4611317862429365
2023-08-07 10:53:49.044183,2.4611880339608234
2023-08-07 10:53:49.075181,2.461176315686264
2023-08-07 10:53:49.106183,2.4611282707605686
2023-08-07 10:53:49.137185,2.4612290479217824
2023-08-07 10:53:49.168188,2.4611634255842474
2023-08-07 10:53:49.199179,2.4611517073096882
2023-08-07 10:53:49.230186,2.4612056113726632
2023-08-07 10:53:49.261183,2.4609314037479644
2023-08-07 10:53:49.292208,2.4611880339608234
2023-08-07 10:53:49.323202,2.4612431098512544
2023-08-07 10:53:49.354199,2.4614751316875374
2023-08-07 10:53:49.385191,2.4608798433399013
2023-08-07 10:53:49.416176,2.461407165695091
2023-08-07 10:53:49.447182,2.460991166948219
2023-08-07 10:53:49.478175,2.46114233269004
2023-08-07 10:53:49.509183,2.461266546400374
2023-08-07 10:53:49.540177,2.461203267717751
2023-08-07 10:53:49.571137,2.4614399768638586
2023-08-07 10:53:49.602193,2.461214985992311
2023-08-07 10:53:49.633172,2.461313419498613
2023-08-07 10:53:49.664173,2.4608774996849894
2023-08-07 10:53:49.695188,2.461407165695091
2023-08-07 10:53:49.726203,2.4613544334595723
2023-08-07 10:53:49.757172,2.4612313915766943
2023-08-07 10:53:49.788176,2.4611528791371438
2023-08-07 10:53:49.819175,2.4613286532555403
2023-08-07 10:53:49.850169,2.4613321687379086
2023-08-07 10:53:49.881195,2.4611669410666157
2023-08-07 10:53:49.912169,2.4611833466509996
2023-08-07 10:53:49.943169,2.4611716283764395
2023-08-07 10:53:49.974168,2.4612325634041503
2023-08-07 10:53:50.005171,2.4612431098512544
2023-08-07 10:53:50.036170,2.4610567892857538
2023-08-07 10:53:50.067168,2.460994682430587
2023-08-07 10:53:50.098172,2.461291154776949
2023-08-07 10:53:50.129175,2.46114233269004
2023-08-07 10:53:50.160171,2.461054445630842
2023-08-07 10:53:50.191166,2.4609782768462036
2023-08-07 10:53:50.222161,2.4613427151850122
2023-08-07 10:53:50.253179,2.461193893098103
2023-08-07 10:53:50.284166,2.46114819182732
2023-08-07 10:53:50.315180,2.461240766196342
2023-08-07 10:53:50.346164,2.4612782646749336
2023-08-07 10:53:50.377164,2.4611317862429365
2023-08-07 10:53:50.408163,2.46114819182732
2023-08-07 10:53:50.439161,2.460999369740411
2023-08-07 10:53:50.470173,2.461013431669883
2023-08-07 10:53:50.501186,2.46125014081599
2023-08-07 10:53:50.532151,2.461192721270647
2023-08-07 10:53:50.563185,2.461005228877691
2023-08-07 10:53:50.594162,2.461257171780726
2023-08-07 10:53:50.625177,2.4614505233109623
2023-08-07 10:53:50.656162,2.4612888111220372
2023-08-07 10:53:50.687158,2.4609583557794514
2023-08-07 10:53:50.718196,2.4614141966598266
2023-08-07 10:53:50.749166,2.4611247552782007
2023-08-07 10:53:50.780154,2.4609817923285715
2023-08-07 10:53:50.811160,2.4610462428386497
2023-08-07 10:53:50.842160,2.4610954595918013
2023-08-07 10:53:50.873163,2.4610720230426817
2023-08-07 10:53:50.904155,2.461014603497339
2023-08-07 10:53:50.935156,2.4612466253336223
2023-08-07 10:53:50.966158,2.461109521521273
2023-08-07 10:53:50.997154,2.461164597411704
2023-08-07 10:53:51.028154,2.461218501474679
2023-08-07 10:53:51.059154,2.4612372507139746
2023-08-07 10:53:51.090156,2.461157566446968
2023-08-07 10:53:51.121151,2.4612372507139746
2023-08-07 10:53:51.152154,2.4613192786358926
2023-08-07 10:53:51.183151,2.46123842254143
2023-08-07 10:53:51.214167,2.4611810029960877
2023-08-07 10:53:51.245155,2.4610931159368894
2023-08-07 10:53:51.276154,2.4612888111220372
2023-08-07 10:53:51.307148,2.461280608329845
2023-08-07 10:53:51.338152,2.4612278760943265
2023-08-07 10:53:51.369148,2.461252484470902
2023-08-07 10:53:51.400147,2.4608388293789423
2023-08-07 10:53:51.431154,2.4610720230426817
2023-08-07 10:53:51.462147,2.4611692847215276
2023-08-07 10:53:51.493171,2.461213814164855
2023-08-07 10:53:51.524173,2.4610310090817222
2023-08-07 10:53:51.555192,2.4611786593411757
2023-08-07 10:53:51.586147,2.461075538525049
2023-08-07 10:53:51.617109,2.4607286775980803
2023-08-07 10:53:51.648145,2.4611212397958324
2023-08-07 10:53:51.679143,2.4610931159368894
2023-08-07 10:53:51.710120,2.4610708512152257
2023-08-07 10:53:51.741144,2.460861094100606
2023-08-07 10:53:51.772145,2.4612513126434457
2023-08-07 10:53:51.803147,2.4610192908071626
2023-08-07 10:53:51.834118,2.460998197912955
2023-08-07 10:53:51.865143,2.4609103108537567
2023-08-07 10:53:51.896138,2.4612841238122134
2023-08-07 10:53:51.927113,2.4611282707605686
2023-08-07 10:53:51.958139,2.4610169471522503
2023-08-07 10:53:51.989138,2.4610427273562823
2023-08-07 10:53:52.020140,2.4611880339608234
2023-08-07 10:53:52.051141,2.4610884286270656
2023-08-07 10:53:52.082138,2.461122411623289
2023-08-07 10:53:52.113138,2.46125014081599
2023-08-07 10:53:52.144138,2.4610403837013703
2023-08-07 10:53:52.175160,2.4610790540074174
2023-08-07 10:53:52.206163,2.460940778367612
2023-08-07 10:53:52.237159,2.461098975074169
2023-08-07 10:53:52.268158,2.4609220291283167
2023-08-07 10:53:52.299157,2.461117724313465
2023-08-07 10:53:52.330147,2.4610040570502347
2023-08-07 10:53:52.361147,2.4612278760943265
2023-08-07 10:53:52.392134,2.4608200801396465
2023-08-07 10:53:52.423131,2.461236078886518
2023-08-07 10:53:52.454132,2.4610192908071626
2023-08-07 10:53:52.485133,2.460939606540156
2023-08-07 10:53:52.516130,2.461033352736634
2023-08-07 10:53:52.547132,2.4612677182278295
2023-08-07 10:53:52.578125,2.4611669410666157
2023-08-07 10:53:52.609100,2.4613415433575563
2023-08-07 10:53:52.640136,2.4616696550452297
2023-08-07 10:53:52.671138,2.462382126138464
2023-08-07 10:53:52.702104,2.463338337342541
2023-08-07 10:53:52.733134,2.4602189326547306
2023-08-07 10:53:52.764128,2.4631543604319526
2023-08-07 10:53:52.795082,2.4658636255101714
2023-08-07 10:53:52.826129,2.4719758775205465
2023-08-07 10:53:52.857125,2.4784713171090265
2023-08-07 10:53:52.888126,2.484235536364977
2023-08-07 10:53:52.919130,2.484679658970792
2023-08-07 10:53:52.950129,2.484141790168499
2023-08-07 10:53:52.981126,2.480789191816949
2023-08-07 10:53:53.012123,2.479858760816903
2023-08-07 10:53:53.043124,2.478868566616603
2023-08-07 10:53:53.074133,2.4764838977436896
2023-08-07 10:53:53.105124,2.4784572551795545
2023-08-07 10:53:53.136126,2.4761827380875037
2023-08-07 10:53:53.167122,2.472573509523095
2023-08-07 10:53:53.198122,2.4692502068579443
2023-08-07 10:53:53.229119,2.4624149373072313
2023-08-07 10:53:53.260120,2.4542273788723206
2023-08-07 10:53:53.291146,2.448725648966509
2023-08-07 10:53:53.322147,2.441155643600898
2023-08-07 10:53:53.353146,2.4316099371445103
2023-08-07 10:53:53.384096,2.4252808970547792
2023-08-07 10:53:53.415125,2.424567254134089
2023-08-07 10:53:53.446117,2.4306021655323704
2023-08-07 10:53:53.477088,2.4415997662067137
2023-08-07 10:53:53.508086,2.4483436332158606
2023-08-07 10:53:53.539087,2.4613520898046604
2023-08-07 10:53:53.570052,2.469717766012879
2023-08-07 10:53:53.601098,2.479460339481871
2023-08-07 10:53:53.632086,2.483755087108026
2023-08-07 10:53:53.663091,2.4828937939278837
2023-08-07 10:53:53.694084,2.469516211690451
2023-08-07 10:53:53.725088,2.4587131343738
2023-08-07 10:53:53.756056,2.4545601778698183
2023-08-07 10:53:53.787082,2.4458687336288376
2023-08-07 10:53:53.818090,2.4463163717170207
2023-08-07 10:53:53.849084,2.4524157336253802
2023-08-07 10:53:53.880083,2.455112108601583
2023-08-07 10:53:53.911114,2.4657558173842213
2023-08-07 10:53:53.942084,2.476142895954
2023-08-07 10:53:53.973108,2.4768541952197785
2023-08-07 10:53:54.004111,2.475437455825502
2023-08-07 10:53:54.035121,2.4790900420057826
2023-08-07 10:53:54.066113,2.475923764219733
2023-08-07 10:53:54.097110,2.4748374801680426
2023-08-07 10:53:54.128110,2.4743441408090763
2023-08-07 10:53:54.159107,2.473918767442556
2023-08-07 10:53:54.190110,2.4707524896565065
2023-08-07 10:53:54.221107,2.4720122041716817
2023-08-07 10:53:54.252104,2.4745679598531676
2023-08-07 10:53:54.283109,2.4764838977436896
2023-08-07 10:53:54.314060,2.469435355595989
2023-08-07 10:53:54.345127,2.4665585191915653
2023-08-07 10:53:54.376108,2.4655472320970575
2023-08-07 10:53:54.407103,2.463234044698959
2023-08-07 10:53:54.438102,2.4635164551158493
2023-08-07 10:53:54.469104,2.459995113610639
2023-08-07 10:53:54.500101,2.4497521698179447
2023-08-07 10:53:54.531072,2.4349109750879974
2023-08-07 10:53:54.562105,2.416112519039216
2023-08-07 10:53:54.593104,2.409903005349994
2023-08-07 10:53:54.624073,2.4321677270135553
2023-08-07 10:53:54.655072,2.438275291714107
2023-08-07 10:53:54.686073,2.436188267015012
2023-08-07 10:53:54.717068,2.435796876644716
2023-08-07 10:53:54.748069,2.444163724680391
2023-08-07 10:53:54.779072,2.4435192195796036
2023-08-07 10:53:54.810068,2.444095758687944
2023-08-07 10:53:54.841069,2.4430598632168605
2023-08-07 10:53:54.872074,2.441638436512761
2023-08-07 10:53:54.903067,2.4431489221035148
2023-08-07 10:53:54.934073,2.4451468879159557
2023-08-07 10:53:54.965067,2.445789049361831
2023-08-07 10:53:54.996041,2.4493807005144
2023-08-07 10:53:55.027072,2.448504173577329
2023-08-07 10:53:55.058066,2.4507997835635877
2023-08-07 10:53:55.089081,2.4530039910082806
2023-08-07 10:53:55.120046,2.44360476298389
2023-08-07 10:53:55.151079,2.4405380905315983
2023-08-07 10:53:55.182069,2.4426169124385018
2023-08-07 10:53:55.213065,2.4509450901681293
2023-08-07 10:53:55.244070,2.4596119260325344
2023-08-07 10:53:55.275074,2.47565658755977
2023-08-07 10:53:55.306078,2.4870432349494975
2023-08-07 10:53:55.337075,2.503808570362159
2023-08-07 10:53:55.373114,2.506035042528515
2023-08-07 10:53:55.409110,2.4993169557234
2023-08-07 10:53:55.440069,2.4902575576612422
2023-08-07 10:53:55.471057,2.4754714388217254
2023-08-07 10:53:55.502059,2.471249344497841
2023-08-07 10:53:55.533062,2.463838707666243
2023-08-07 10:53:55.564060,2.4573456117326753
2023-08-07 10:53:55.595079,2.454496899187195
2023-08-07 10:53:55.626062,2.454097306024707
2023-08-07 10:53:55.657058,2.4555398256230148
2023-08-07 10:53:55.688058,2.456909691919052
2023-08-07 10:53:55.719030,2.4532571057387718
2023-08-07 10:53:55.750059,2.452159103412521
2023-08-07 10:53:55.781055,2.458772897574055
2023-08-07 10:53:55.812065,2.462678598484826
2023-08-07 10:53:55.843054,2.4629727271762762
